3.51.00x186320L,3.91.00x58ec90L,1
2.1.00x127f00L,2.16.00x5008e0L,-1
3.18.00x513260L,3.59.00xefeccL,1
2.16.00x467594L,2.2.00x1827d8L,-1
3.17.00x575418L,3.38.00x813b170L,1
2.20.00x6645a0L,2.23.00x4fd424L,-1
3.57.00x103e10L,3.46.00x4f6b90L,1
2.18.00x512874L,2.22.00x58a240L,-1
3.4.00x5990b0L,3.35.00x8191700L,1
3.94.00x4ce270L,2.2.00xd4124L,-1
3.42.00x4e2aa0L,3.21.00x54e36cL,1
3.18.00x532510L,2.16.00x5e255cL,-1
3.9.00x42ec4L,3.59.00x43cd0L,1
3.92.00x56ba39L,2.0.00x126a44L,-1
2.19.00x489418L,2.18.00x489418L,1
2.1.00x15ba64L,2.8.00x2c570L,-1
3.9.00xee4ecL,3.34.00x81238c0L,1
2.19.00x54c0c8L,3.9.00x8b838L,-1
2.22.00x4efa20L,2.23.00x4efa20L,1
2.8.00x45b2cL,2.17.00x4df4a4L,-1
2.9.00x11680L,2.10.00x11680L,1
2.16.00x60b754L,2.0.00xa1e5cL,-1
2.23.00x4b60f8L,2.22.00x4b60f8L,1
2.8.00x11e918L,3.39.00x80d6560L,-1
3.92.00x57544eL,3.46.00x513060L,1
2.19.00x500284L,2.23.00x6005e0L,-1
3.6.00x4a8d94L,3.41.00x4b42f0L,1
2.16.00x6674b8L,2.0.00x116240L,-1
3.15.00x4ddd20L,3.6.00x4bb8a0L,1
2.19.00x4be9d0L,2.10.00x131abcL,-1
3.89.00x533830L,3.83.00x8172820L,1
2.22.00x5d1154L,2.0.00xf0b10L,-1
3.45.00x4f7215L,3.34.00x8140620L,1
2.19.00x5f2f74L,2.2.00x99b94L,-1
3.92.00x536254L,3.34.00x81279d0L,1
2.17.00x505b5cL,3.45.00x4bdad7L,-1
2.22.00x4b0d40L,2.23.00x4b0d40L,1
2.18.00x5dabd0L,2.10.00xb1534L,-1
2.23.00x4f3190L,2.22.00x4f3190L,1
2.11.00x19524L,2.0.00x207338L,-1
3.92.00x48b9d7L,3.32.00x80c3c93L,1
2.21.00x4b42f0L,2.8.00x1406bcL,-1
3.17.00x4c3bdcL,3.49.00x89168L,1
2.22.00x526528L,2.11.00xdced4L,-1
2.19.00x4a2d38L,2.18.00x4a2d38L,1
2.2.00xc1f80L,2.21.00x5863dcL,-1
3.3.00x7ed94L,3.13.00x467dd4L,1
2.0.00x192928L,2.22.00x4efa20L,-1
3.90.00x5188d0L,3.41.00x5112eeL,1
2.8.00x13aab4L,2.0.00x1ecdcL,-1
2.2.00x13988L,2.1.00x13988L,1
2.0.00x1300ccL,2.20.00x52a6b4L,-1
2.22.00x4e717cL,2.23.00x4e717cL,1
2.9.00xdd01cL,2.0.00xe47e8L,-1
2.23.00x475d2cL,2.22.00x475d2cL,1
2.17.00x52eeb8L,2.16.00x5198b4L,-1
3.50.00x10d834L,3.42.00x50c5e0L,1
2.19.00x5eb3f0L,2.11.00x169dd4L,-1
2.1.00x13988L,2.2.00x13988L,1
3.34.00x811f015L,2.1.00xb7ff4L,-1
3.8.00x1eae10L,3.41.00x527b31L,1
2.8.00x1706f0L,2.22.00x5d0810L,-1
3.4.00x531858L,3.8.00x14b3e8L,1
2.11.00x8b1d8L,2.3.00x174f9cL,-1
3.57.00x799a8L,3.47.00x479830L,1
2.21.00x578598L,2.2.00xa2aa8L,-1
3.9.00x67ca4L,3.47.00x45f6a0L,1
2.0.00x1310c0L,2.9.00x1f4b0L,-1
3.10.00x707ccL,3.1.00x7712cL,1
3.36.00x814a537L,2.16.00x670e60L,-1
3.48.00x177fdcL,3.44.00x53e470L,1
3.10.00x25730L,2.20.00x5b3760L,-1
3.36.00x81660caL,3.84.00x8164828L,1
2.11.00xe86f8L,3.38.00x80a5df0L,-1
2.22.00x4efa20L,2.23.00x4efa20L,1
2.21.00x4a3fdcL,2.1.00x158bfcL,-1
3.2.00xc8e90L,3.41.00x4bf748L,1
3.92.00x55557dL,2.3.00x63594L,-1
2.17.00x459890L,2.19.00x459890L,1
2.0.00x18a7dcL,2.8.00x7c730L,-1
3.18.00x5431d4L,3.39.00x8163780L,1
3.57.00xea40cL,3.7.00x53e0ecL,-1
3.2.00x144ca4L,3.9.00x15185cL,1
2.20.00x58dbdcL,2.2.00x11c3d4L,-1
3.49.00x12087cL,3.57.00x11f2d0L,1
2.20.00x4ddee0L,2.18.00x56adacL,-1
3.5.00x4aa9d0L,3.44.00x4fa2e3L,1
2.22.00x551778L,2.21.00x587454L,-1
3.20.00x5ee024L,3.0.00x16e104L,1
2.3.00x12e00L,2.16.00x55dd78L,-1
3.8.00x13324cL,3.3.00xdc634L,1
2.17.00x578934L,2.23.00x51c014L,-1
3.19.00x5135c4L,3.32.00x811a2dfL,1
2.2.00xba688L,2.10.00x38cd8L,-1
3.88.00x56a627L,3.40.00x56bdd6L,1
2.2.00x12fbb8L,2.0.00x9de30L,-1
3.20.00x5d9160L,3.91.00x4ff520L,1
2.22.00x5d0c50L,3.83.00x8148310L,-1
3.10.00x109d14L,3.9.00x114984L,1
2.19.00x4a4b5cL,2.23.00x468ce0L,-1
3.4.00x5416a4L,3.84.00x813f5a2L,1
2.9.00x514ccL,2.21.00x4a1d60L,-1
3.80.00x8129c6bL,3.85.00x8101476L,1
2.16.00x638174L,2.21.00x616144L,-1
2.21.00x460e50L,2.22.00x460e50L,1
3.13.00x4fcf18L,2.8.00x8176cL,-1
3.43.00x4d09e0L,3.89.00x4cee70L,1
2.11.00x1ae76cL,2.8.00x891a4L,-1
2.23.00x4fb50cL,2.22.00x4fb50cL,1
2.19.00x5479a4L,3.51.00xad5d0L,-1
2.10.00x11680L,2.11.00x11680L,1
3.4.00x5416a4L,2.10.00x103790L,-1
3.42.00x5190d0L,3.94.00x5162e0L,1
2.21.00x457a98L,2.17.00x481e50L,-1
2.23.00x460e50L,2.21.00x460e50L,1
2.1.00x13d498L,2.2.00x33854L,-1
3.20.00x5af2a4L,3.41.00x4c2362L,1
2.9.00x9ffacL,2.0.00xfd83cL,-1
3.43.00x4a2ea0L,3.50.00x985b4L,1
2.16.00x68ff80L,2.11.00x4d75cL,-1
3.11.00x105308L,3.47.00x503d00L,1
2.20.00x4e74f0L,2.3.00x3521cL,-1
2.0.00x11120L,2.2.00x11120L,1
2.22.00x529fe0L,2.21.00x48b648L,-1
2.21.00x481c90L,2.17.00x481c90L,1
2.18.00x586dbcL,2.2.00x101248L,-1
3.0.00x129bc4L,3.10.00xbdc68L,1
2.2.00x61938L,2.18.00x5cb60cL,-1
3.82.00x80b27b0L,3.20.00x4ea534L,1
2.21.00x59a520L,2.8.00x7c730L,-1
3.4.00x59df00L,3.6.00x50b550L,1
2.11.00x199870L,2.23.00x57c80cL,-1
2.2.00x11300L,2.1.00x11300L,1
2.18.00x517700L,2.11.00x169bd8L,-1
3.89.00x488fc0L,3.46.00x480740L,1
2.16.00x44894cL,2.16.00x632620L,-1
3.37.00x80c6870L,3.49.00x8bae8L,1
2.8.00xe8f90L,2.20.00x6086a8L,-1
3.41.00x4c8232L,3.58.00xcf460L,1
3.90.00x4e4830L,2.21.00x5ffcb4L,-1
2.22.00x474204L,2.23.00x474204L,1
2.16.00x66f13cL,2.19.00x5f2f74L,-1
2.23.00x4629b0L,2.22.00x4629b0L,1
2.22.00x591178L,2.1.00x13a90L,-1
2.3.00x11300L,2.2.00x11300L,1
2.19.00x4b5e64L,2.17.00x4742a0L,-1
3.49.00xc57b4L,3.9.00xc61ccL,1
2.17.00x60a090L,2.1.00x1344c0L,-1
2.18.00x4ab810L,2.19.00x4ab810L,1
2.11.00x19524L,3.6.00x4d91e0L,-1
2.0.00x12fe04L,2.3.00x12fe04L,1
2.21.00x50d484L,2.8.00x8567cL,-1
3.21.00x5b8600L,3.44.00x58db38L,1
3.8.00x19fe84L,2.8.00x58764L,-1
3.4.00x4998a4L,3.86.00x80b6670L,1
3.11.00xde8c4L,2.1.00xd3984L,-1
2.11.00x11680L,2.8.00x11680L,1
2.3.00x4d910L,2.0.00x1f1764L,-1
3.34.00x810be60L,3.91.00x4eb6d0L,1
2.16.00x50094cL,3.90.00x4d6970L,-1
3.6.00x476880L,3.88.00x4a29afL,1
2.11.00x174df0L,2.3.00x12d610L,-1
2.17.00x459890L,2.18.00x459890L,1
2.16.00x66f0d4L,2.8.00x141d34L,-1
3.56.00x15d0fcL,3.92.00x523f15L,1
2.0.00x3d39cL,2.1.00xdeef4L,-1
3.4.00x54c694L,3.20.00x5e57a8L,1
2.0.00x17829cL,2.22.00x57df0cL,-1
3.9.00x76e84L,3.57.00x74a34L,1
2.1.00xdee58L,2.1.00xab074L,-1
3.46.00x4f9230L,3.42.00x4fb620L,1
2.16.00x58289cL,2.8.00xdf868L,-1
3.37.00x80f4292L,3.10.00xbc124L,1
2.22.00x500428L,3.58.00x1072b8L,-1
3.17.00x527e8cL,3.95.00x4ea0c0L,1
2.23.00x4b6074L,3.33.00x80fff4dL,-1
3.51.00xd63a0L,3.5.00x4ad328L,1
3.57.00x606c8L,2.0.00x11490L,-1
2.9.00x10f50L,2.11.00x10f50L,1
2.1.00xb7ff4L,2.21.00x5f0b38L,-1
2.23.00x4f2df0L,2.22.00x4f2df0L,1
2.1.00xdb57cL,2.10.00x1589d8L,-1
3.40.00x4f61bcL,3.12.00x50e5b0L,1
2.16.00x62ed18L,3.19.00x51bd90L,-1
3.4.00x50808cL,3.40.00x4ed6b3L,1
2.3.00x13858L,2.16.00x6783c0L,-1
3.6.00x50b614L,3.58.00x1191acL,1
3.94.00x4df700L,2.8.00xfdd74L,-1
3.85.00x81192b4L,3.89.00x50a5a0L,1
2.10.00x8d914L,2.1.00x66948L,-1
3.82.00x80f9d30L,3.21.00x514e90L,1
3.38.00x814e240L,2.16.00x4a68fcL,-1
3.94.00x506150L,3.18.00x5677d8L,1
2.9.00x193b8L,2.22.00x514fa4L,-1
2.19.00x4fd02cL,2.17.00x4fd02cL,1
2.10.00x199418L,2.19.00x4fccbcL,-1
3.92.00x52bdf1L,3.87.00x814a550L,1
3.7.00x527ea4L,2.11.00xa70b4L,-1
2.22.00x4ddaa0L,2.23.00x4ddaa0L,1
2.21.00x5b7b08L,2.8.00x13aab4L,-1
3.13.00x4fa6e0L,3.6.00x4f8468L,1
2.17.00x479f60L,2.0.00x1cbc88L,-1
3.49.00xc81b0L,3.58.00xc0564L,1
3.34.00x80f84b0L,2.0.00x123adcL,-1
3.0.00x17430cL,3.15.00x507180L,1
3.80.00x815aa66L,3.57.00xe1a6cL,-1
2.22.00x4710e0L,2.23.00x4710e0L,1
2.20.00x562160L,2.20.00x58af78L,-1
3.9.00xd581cL,3.43.00x4ecdd0L,1
2.2.00xc7684L,2.16.00x68e870L,-1
3.3.00x136e9cL,3.34.00x81433e0L,1
3.22.00x531bc0L,2.11.00x5c7a4L,-1
2.23.00x4ee7e8L,2.22.00x4ee7e8L,1
2.9.00xcede8L,2.10.00x18050L,-1
3.58.00x1094f0L,3.80.00x81756e8L,1
3.48.00x11db70L,2.17.00x560d0cL,-1
2.22.00x466630L,2.23.00x466630L,1
2.0.00x8b2ccL,2.11.00xe49b0L,-1
3.58.00xd386cL,3.51.00xf3a38L,1
2.23.00x593cb8L,2.16.00x5372c8L,-1
3.17.00x57e9e8L,3.82.00x8141f00L,1
2.18.00x4a2d38L,3.18.00x554990L,-1
3.9.00x106508L,3.49.00x1071e4L,1
2.17.00x505b5cL,2.2.00xce038L,-1
3.58.00x78f6cL,3.10.00x7ae60L,1
2.0.00x75390L,2.2.00x1754d0L,-1
2.19.00x4a8130L,2.18.00x4a8130L,1
3.43.00x48a800L,2.0.00x13e2ecL,-1
3.86.00x811c940L,3.58.00xe12fcL,1
2.22.00x4b6074L,2.23.00x500dd4L,-1
3.56.00xab194L,3.92.00x48fb22L,1
3.34.00x80cf340L,2.22.00x538810L,-1
3.18.00x538534L,3.11.00x118cc4L,1
2.22.00x5b3944L,2.10.00xd29e0L,-1
2.23.00x49f6f0L,2.22.00x49f6f0L,1
2.0.00x43610L,2.20.00x52075cL,-1
2.2.00x11490L,2.1.00x11490L,1
2.16.00x54c688L,2.16.00x4a2050L,-1
3.36.00x814a749L,3.45.00x4d9162L,1
2.3.00x55780L,2.18.00x5dfe14L,-1
3.37.00x8119cdeL,3.57.00xe9b84L,1
2.16.00x4f33a4L,2.1.00x1297c8L,-1
3.40.00x50b308L,3.48.00x13b924L,1
2.0.00x14640L,2.9.00xdab2cL,-1
3.81.00x80d579fL,3.80.00x80e9e3eL,1
2.20.00x50054cL,2.21.00x4fe068L,-1
3.88.00x4fe3e3L,3.1.00xcb04cL,1
2.21.00x4a636cL,2.23.00x457a98L,-1
3.21.00x527d7cL,3.23.00x53cea0L,1
3.8.00x95f54L,2.0.00x129c1cL,-1
3.12.00x512238L,3.19.00x517f48L,1
2.3.00x6f0f8L,2.18.00x4b0dd0L,-1
3.14.00x475ba0L,3.16.00x50e8b0L,1
2.20.00x6086a8L,2.16.00x662a30L,-1
3.85.00x814590fL,3.16.00x6465b8L,1
2.10.00xc6e54L,3.91.00x5363c0L,-1
3.4.00x45d780L,3.32.00x809268bL,1
2.16.00x585804L,2.19.00x4fd6ccL,-1
3.46.00x4e7d50L,3.81.00x8124d18L,1
2.10.00x188e0L,2.23.00x5a8ae0L,-1
3.59.00xf6400L,3.21.00x533e8cL,1
2.3.00x194adcL,2.20.00x6280b0L,-1
2.19.00x459890L,2.18.00x459890L,1
2.1.00xdc18cL,2.22.00x557accL,-1
3.88.00x5ac1a6L,3.36.00x81b94a6L,1
3.1.00x149304L,2.2.00x1085a8L,-1
3.45.00x49e3b6L,3.38.00x80e3890L,1
2.16.00x61414cL,3.42.00x4fec20L,-1
2.19.00x4744a4L,2.18.00x4744a4L,1
2.0.00x1871f4L,2.1.00xab074L,-1
2.23.00x460e50L,2.22.00x460e50L,1
2.8.00xfba38L,2.3.00x5b0f4L,-1
3.49.00x103074L,3.44.00x54d4ddL,1
3.7.00x4c0e2cL,2.16.00x50e9f8L,-1
3.47.00x5526a0L,3.21.00x59d91cL,1
2.2.00x5f3f8L,2.8.00x13aab4L,-1
2.18.00x4641d0L,2.19.00x4641d0L,1
2.23.00x51bcc4L,2.20.00x669e00L,-1
2.18.00x4ab8a0L,2.19.00x4ab8a0L,1
2.9.00x38d18L,2.22.00x5d0f70L,-1
3.50.00xd00b0L,3.9.00xd8758L,1
2.16.00x5b0ee4L,2.3.00x5b0f4L,-1
3.59.00xa999cL,3.8.00xe246cL,1
2.8.00x6d4b8L,2.10.00xdfb74L,-1
3.32.00x80d6e7eL,3.2.00x865e0L,1
2.9.00xd536cL,2.17.00x479f60L,-1
3.13.00x4c158cL,3.3.00xf4ca4L,1
3.41.00x4d33c5L,2.20.00x59b9ccL,-1
3.85.00x816b390L,3.59.00x170edcL,1
3.14.00x4be638L,2.23.00x500dd4L,-1
3.82.00x8181df0L,3.92.00x5ad976L,1
2.2.00x101248L,2.0.00x192928L,-1
2.23.00x4a03ecL,2.18.00x4a03ecL,1
2.22.00x5a9cfcL,2.0.00x749f0L,-1
3.38.00x8194980L,3.84.00x81d067bL,1
3.57.00xc2e38L,2.20.00x549f48L,-1
2.0.00x135f8L,2.2.00x135f8L,1
3.51.00x73c34L,3.34.00x8168380L,-1
3.9.00xc61ccL,3.41.00x4b684dL,1
2.9.00xdcc20L,2.10.00x817bcL,-1
3.90.00x4c9900L,3.87.00x812ce50L,1
2.8.00xfdd74L,2.18.00x554a08L,-1
3.38.00x810dd20L,3.48.00x14a7f8L,1
2.23.00x612d78L,2.0.00x11a8cL,-1
3.42.00x44a140L,3.9.00x576e0L,1
2.21.00x5402d0L,3.81.00x818ace5L,-1
2.8.00x110b0L,2.11.00x110b0L,1
3.34.00x817a6d0L,3.43.00x4c8030L,-1
3.41.00x4ac037L,3.38.00x80edbc0L,1
2.23.00x573768L,2.3.00x424f8L,-1
3.35.00x8163ff0L,3.3.00x1232f0L,1
2.1.00x1329a8L,2.3.00x5b0f4L,-1
3.12.00x579a08L,3.57.00x109eecL,1
3.13.00x4e4c2cL,2.11.00x199e1cL,-1
2.19.00x4e6894L,2.18.00x4e6894L,1
2.8.00x14b0acL,3.33.00x80b66f8L,-1
3.89.00x54fac0L,3.59.00x14da44L,1
2.19.00x5ebe88L,2.22.00x5d1154L,-1
3.9.00x15609cL,3.32.00x81c300cL,1
2.16.00x545ebcL,2.22.00x4807a0L,-1
2.22.00x461d70L,2.21.00x461d70L,1
2.8.00x1febccL,2.21.00x527e04L,-1
3.57.00xf6154L,3.87.00x815b3a0L,1
3.84.00x80ed837L,2.8.00xb17ccL,-1
3.85.00x8141d8eL,3.16.00x63cf40L,1
2.19.00x60bd08L,2.11.00x38df8L,-1
3.2.00x1a2d4L,3.58.00x1a41cL,1
3.33.00x80d5fa5L,2.11.00x62ebcL,-1
2.21.00x4f3240L,2.16.00x4f3240L,1
2.19.00x5f2bb4L,3.2.00x101730L,-1
2.22.00x464f34L,2.23.00x464f34L,1
2.18.00x590edcL,2.0.00x1046f0L,-1
2.19.00x4b5e64L,2.18.00x4b5e64L,1
2.3.00x13ebe8L,2.8.00xa422cL,-1
2.8.00x10dd0L,2.10.00x10dd0L,1
2.0.00x133838L,2.0.00xdd568L,-1
3.59.00x13ed20L,3.82.00x8149ae0L,1
2.11.00x72bb0L,2.8.00xa2ad0L,-1
2.23.00x4b6074L,2.22.00x4b6074L,1
2.10.00xaa458L,2.2.00x159a48L,-1
2.22.00x4fb50cL,2.23.00x4fb50cL,1
2.10.00xb1534L,2.3.00x7d8e4L,-1
3.0.00x188f08L,3.35.00x8166a30L,1
2.18.00x5f63b4L,2.21.00x5915f8L,-1
3.93.00x4eb374L,3.58.00xf42acL,1
3.57.00xedbb0L,3.83.00x8176350L,-1
3.92.00x5452daL,3.6.00x4e2f04L,1
2.2.00x101248L,2.17.00x4fd02cL,-1
3.36.00x80fc152L,3.12.00x4e4ad8L,1
2.2.00xdb3d4L,2.1.00x10ac7cL,-1
3.37.00x81294d8L,3.5.00x4e3d68L,1
2.20.00x543588L,2.0.00x129910L,-1
3.34.00x80c5ba0L,3.14.00x473410L,1
2.9.00x19d2fcL,2.10.00xfc0ecL,-1
2.19.00x4fd02cL,2.17.00x4fd02cL,1
2.19.00x4fe748L,2.21.00x609464L,-1
3.35.00x81d3280L,3.94.00x547840L,1
2.16.00x4a5d48L,2.1.00x19b960L,-1
3.19.00x421518L,3.86.00x804bd80L,1
2.20.00x6344f8L,2.11.00xe470cL,-1
3.4.00x57e120L,3.80.00x816daa9L,1
2.10.00xd2b78L,2.23.00x574f7cL,-1
2.23.00x4efa20L,2.22.00x4efa20L,1
3.48.00x170b24L,2.20.00x665344L,-1
2.18.00x4deda0L,2.19.00x4deda0L,1
2.8.00x141948L,2.16.00x5eba38L,-1
3.1.00xbea5cL,3.23.00x510240L,1
2.0.00x1310c0L,2.8.00x1b23c8L,-1
3.9.00xeb380L,3.57.00xea40cL,1
2.11.00x135138L,2.11.00x16bd34L,-1
3.94.00x52b900L,3.10.00x12e14cL,1
2.3.00x1193bcL,2.17.00x610fe4L,-1
3.36.00x80c46b7L,3.38.00x80b6560L,1
2.20.00x56cf00L,2.21.00x50d484L,-1
2.22.00x4b60f8L,2.23.00x4b60f8L,1
2.20.00x46ff08L,2.22.00x49f6f0L,-1
3.57.00x8c850L,3.40.00x4a7c8aL,1
3.89.00x4757f0L,2.21.00x5ffcb4L,-1
2.0.00x11430L,2.2.00x11430L,1
2.10.00x7151cL,3.32.00x80fed07L,-1
3.5.00x4bf1dcL,3.34.00x810be90L,1
2.1.00x818fcL,2.22.00x5ece28L,-1
3.84.00x80d6570L,3.40.00x4a8439L,1
2.11.00x199870L,2.23.00x4bb7d0L,-1
3.42.00x4b0260L,3.94.00x4ac330L,1
2.11.00xe86f8L,2.23.00x500018L,-1
3.94.00x470e60L,3.42.00x4740c0L,1
2.3.00xad534L,2.8.00xdf868L,-1
3.82.00x80fb640L,3.88.00x4fd3bfL,1
2.18.00x4486fcL,2.1.00x16cc0cL,-1
3.91.00x537a20L,3.44.00x55d8f8L,1
2.3.00x130e0L,2.10.00x3ce34L,-1
3.46.00x4b7940L,3.18.00x4fcbd0L,1
2.0.00x1236c8L,2.1.00x1454ccL,-1
3.44.00x5695e1L,3.32.00x81798a8L,1
2.10.00x1854cL,2.2.00xd06f4L,-1
2.2.00xd0494L,2.3.00xd0494L,1
2.2.00x5c9c4L,2.1.00xca77cL,-1
2.8.00x11540L,2.9.00x11540L,1
2.16.00x60b754L,2.0.00xd51e0L,-1
2.19.00x48be8cL,2.18.00x48be8cL,1
2.8.00x33738L,2.0.00x1c5900L,-1
2.22.00x4a23bcL,2.23.00x4a23bcL,1
2.19.00x54c0c8L,2.2.00x2c5d0L,-1
3.23.00x566f28L,3.5.00x4d3874L,1
2.2.00x7f7f8L,2.0.00xf0b10L,-1
3.80.00x811a8f6L,3.51.00xd40a0L,1
2.19.00x59d308L,2.22.00x4ff05cL,-1
3.4.00x579da8L,3.0.00x19a4a0L,1
2.21.00x507a3cL,2.2.00x101248L,-1
2.18.00x4b0dd0L,2.19.00x4b0dd0L,1
