2.11.00xb2c30L,2.9.00x1e940L,-1
3.84.00x81487caL,3.36.00x814a89aL,1
2.22.00x5d1108L,2.8.00x170e4L,-1
3.18.00x4a7dd0L,3.86.00x80bb4f0L,1
2.23.00x46e66cL,3.41.00x4eb091L,-1
2.18.00x4684ccL,2.19.00x4684ccL,1
2.17.00x502120L,2.22.00x551e40L,-1
2.23.00x480190L,2.22.00x480190L,1
2.16.00x685228L,2.20.00x5483f8L,-1
3.44.00x5293bbL,3.35.00x8144040L,1
2.1.00x7dbecL,2.1.00x143734L,-1
2.19.00x455734L,2.17.00x455734L,1
2.3.00x13cbcL,2.10.00x121fc4L,-1
2.23.00x479ec8L,2.22.00x479ec8L,1
2.8.00xf3b78L,2.16.00x44a854L,-1
2.2.00x117ccL,2.3.00x117ccL,1
3.11.00xe5668L,2.21.00x480870L,-1
3.92.00x487513L,3.20.00x4e6cf0L,1
2.19.00x499f38L,2.3.00x4fc00L,-1
2.21.00x4dacc0L,2.23.00x4dacc0L,1
2.22.00x54684cL,2.19.00x5f6870L,-1
3.19.00x59d784L,3.34.00x81421b0L,1
2.19.00x5e6b4cL,2.23.00x583330L,-1
3.11.00xc7670L,3.46.00x4a57f0L,1
2.8.00x1f6d64L,2.16.00x6320fcL,-1
2.22.00x4897a0L,2.23.00x4897a0L,1
2.16.00x49ebc8L,2.16.00x4feed8L,-1
2.23.00x4bb63cL,2.22.00x4bb63cL,1
2.8.00x112f40L,2.23.00x53307cL,-1
3.48.00x19cf58L,3.93.00x4f99a4L,1
2.0.00xf2758L,2.0.00x14a418L,-1
3.19.00x5d3f2cL,3.11.00x15e858L,1
2.16.00x52346cL,2.3.00x1524fcL,-1
3.45.00x4cb310L,3.95.00x4f38d0L,1
2.8.00x87c44L,3.95.00x53fcf0L,-1
3.95.00x594ee0L,3.44.00x5bc324L,1
2.21.00x5b6298L,2.21.00x60d4a8L,-1
2.22.00x482560L,2.23.00x482560L,1
2.19.00x546c78L,3.80.00x811cc98L,-1
3.57.00x5683cL,3.91.00x44c690L,1
2.22.00x5dc0c0L,2.17.00x49c59cL,-1
2.23.00x4a651cL,2.17.00x4a651cL,1
2.0.00x7f3c0L,2.17.00x52c330L,-1
3.8.00x14a06cL,3.33.00x81085daL,1
2.2.00xd7f80L,2.22.00x5eef04L,-1
2.19.00x43f470L,2.18.00x43f470L,1
3.80.00x8160431L,2.16.00x4bca38L,-1
3.44.00x54052bL,3.40.00x53f3d5L,1
2.17.00x5acf04L,2.16.00x5000ecL,-1
3.13.00x4ceb14L,3.22.00x5287acL,1
2.10.00x77648L,2.3.00x751a8L,-1
3.36.00x812f81eL,3.43.00x4e83a0L,1
2.23.00x510af4L,2.1.00x19f440L,-1
2.0.00x1258a8L,2.8.00x1258a8L,1
2.21.00x56b328L,3.4.00x54cb84L,-1
2.22.00x4f4e90L,2.23.00x4f4e90L,1
2.9.00x51d38L,2.22.00x5d1108L,-1
3.43.00x48e120L,3.10.00x86068L,1
2.1.00x9f38cL,2.16.00x641644L,-1
3.6.00x434f8cL,3.20.00x486f08L,1
3.23.00x54b088L,2.18.00x5017ecL,-1
3.13.00x478524L,3.17.00x4c8d64L,1
2.1.00x10c3ecL,2.21.00x4a62c0L,-1
3.15.00x4c6c20L,3.49.00xc83d4L,1
3.10.00xcab20L,2.11.00x79bc8L,-1
3.5.00x502284L,3.88.00x568a0bL,1
2.22.00x57912cL,2.8.00x19bc98L,-1
3.23.00x569384L,3.18.00x52fa90L,1
2.18.00x54cf6cL,2.8.00x10d150L,-1
2.22.00x4b3904L,2.23.00x4b3904L,1
2.20.00x5e07a0L,2.20.00x624ea8L,-1
2.10.00x10e70L,2.8.00x10e70L,1
2.1.00xd622cL,2.11.00x56534L,-1
3.16.00x656724L,3.48.00x1b950cL,1
2.22.00x58dc74L,2.2.00x92894L,-1
2.22.00x4cabf0L,2.23.00x4cabf0L,1
2.17.00x51744cL,2.19.00x53c0c4L,-1
3.39.00x80bee60L,3.51.00x7ac84L,1
2.3.00x89228L,2.3.00x8d990L,-1
3.44.00x58c93bL,3.33.00x81602dcL,1
2.2.00x576a8L,2.21.00x597364L,-1
3.2.00xdcc04L,3.3.00x101accL,1
2.23.00x5542c8L,2.16.00x67b84cL,-1
2.23.00x5333c4L,2.17.00x5333c4L,1
2.1.00x9e0f0L,2.0.00x319bcL,-1
2.2.00x5b6acL,2.0.00x5b6acL,1
2.3.00x1351cL,2.23.00x5831b4L,-1
2.20.00x526244L,2.21.00x526244L,1
2.11.00xe34b4L,2.22.00x51cf90L,-1
2.0.00x16f6a0L,2.8.00x16f6a0L,1
2.23.00x4664d0L,2.0.00x13641cL,-1
3.16.00x553c24L,3.48.00xf8918L,1
2.20.00x4eda10L,2.10.00x93940L,-1
3.1.00xfb4d8L,3.80.00x815755bL,1
2.8.00xd4698L,2.17.00x5d175cL,-1
3.40.00x4a310dL,3.12.00x4ac66cL,1
2.16.00x56fdb0L,2.17.00x4ca8e0L,-1
3.89.00x551a30L,3.21.00x5a18e4L,1
2.21.00x5c64e0L,2.0.00x2b728L,-1
2.22.00x4a61a4L,2.23.00x4a61a4L,1
2.18.00x4fd534L,2.21.00x5a8facL,-1
3.86.00x80b65f0L,3.47.00x47dc40L,1
2.1.00x148cf4L,3.58.00x809b4L,-1
2.23.00x4897a0L,2.22.00x4897a0L,1
2.10.00x167cb8L,2.23.00x517a34L,-1
2.11.00xe0a04L,2.3.00xe0a04L,1
3.95.00x58d2f0L,3.50.00xf16b8L,-1
3.44.00x48e494L,3.95.00x476820L,1
3.23.00x51d0b0L,2.16.00x55ea70L,-1
3.93.00x53258cL,3.2.00x13b98cL,1
2.3.00x139b8L,2.19.00x60a3c8L,-1
2.18.00x499f38L,2.19.00x499f38L,1
2.2.00xb1e1cL,2.17.00x5aedbcL,-1
2.23.00x4742c0L,2.18.00x4742c0L,1
3.5.00x4a83a0L,3.32.00x8138f81L,-1
3.44.00x44ccdbL,3.40.00x44c7e5L,1
2.2.00x7f7f8L,2.22.00x4fd50cL,-1
2.1.00x1991a4L,2.10.00x1991a4L,1
2.2.00x86a1cL,2.16.00x67b59cL,-1
3.7.00x586fe0L,3.38.00x8186290L,1
2.20.00x629704L,2.9.00x157ebcL,-1
2.23.00x463ce0L,2.22.00x463ce0L,1
2.1.00x117ccL,2.23.00x51cf3cL,-1
3.56.00x160a4cL,3.36.00x8146290L,1
2.3.00x19924cL,2.11.00xed190L,-1
3.89.00x4d40e0L,3.19.00x51ee24L,1
2.0.00x11a2d8L,2.16.00x560234L,-1
3.5.00x4be5bcL,3.9.00xd67c4L,1
2.17.00x5d65dcL,2.2.00x132264L,-1
3.89.00x47a600L,3.6.00x468220L,1
2.16.00x4a8720L,3.93.00x4d01c0L,-1
2.21.00x5e3424L,2.16.00x5e3424L,1
3.7.00x548780L,2.16.00x5ba7a0L,-1
3.33.00x8156f7cL,3.40.00x57f79cL,1
2.18.00x5ed8f4L,2.17.00x4f8a24L,-1
3.48.00x205538L,3.18.00x5b7a50L,1
2.9.00x19538L,3.34.00x8117c40L,-1
2.1.00x1040acL,2.8.00x1040acL,1
2.10.00x43be0L,2.8.00x199c2cL,-1
2.23.00x4b7d90L,2.22.00x4b7d90L,1
2.11.00xa7bf8L,2.2.00x8ef20L,-1
3.40.00x53a96fL,3.2.00xec3b0L,1
2.3.00x10acb0L,2.20.00x547c2cL,-1
3.80.00x814ed3bL,3.38.00x8126680L,1
2.17.00x570620L,2.22.00x44fd50L,-1
2.23.00x467394L,2.22.00x467394L,1
2.23.00x5f17bcL,2.17.00x56f140L,-1
3.1.00xebd3cL,3.0.00x167b40L,1
2.9.00x18620L,2.11.00x11d820L,-1
3.48.00x196a00L,3.0.00x198674L,1
2.11.00x70d6cL,2.17.00x60ae30L,-1
3.32.00x811ed6eL,3.36.00x8120d62L,1
2.8.00x206070L,2.11.00x7d170L,-1
2.23.00x4dacc0L,2.21.00x4dacc0L,1
2.21.00x433758L,2.10.00x4f754L,-1
2.19.00x5e8598L,2.23.00x5e8598L,1
2.17.00x4647bcL,2.18.00x5f747cL,-1
3.36.00x815e1b8L,3.23.00x5851f0L,1
2.23.00x5ddcc8L,2.18.00x54da94L,-1
3.59.00x125668L,3.47.00x528af0L,1
2.16.00x685efcL,2.23.00x4f90ecL,-1
2.1.00xdbfb0L,2.3.00xdbfb0L,1
2.9.00x1e940L,2.11.00xd471cL,-1
2.19.00x4c6d10L,2.18.00x4c6d10L,1
2.16.00x4665d8L,3.56.00x205970L,-1
3.88.00x455fa0L,3.56.00x6d960L,1
2.11.00x139980L,2.9.00x168e58L,-1
3.95.00x5466a0L,3.58.00x10d8e0L,1
2.19.00x54bc1cL,2.0.00x1c731cL,-1
2.0.00x1461a0L,2.8.00x1461a0L,1
2.11.00x170508L,2.2.00x3f264L,-1
2.23.00x5ebbc4L,2.19.00x5ebbc4L,1
2.8.00xa4070L,2.11.00x56098L,-1
2.21.00x44fcc0L,2.23.00x44fcc0L,1
2.9.00x128994L,2.21.00x5e9e90L,-1
3.95.00x4ccd80L,3.51.00xd1a6cL,1
2.2.00x22504L,3.8.00xa731cL,-1
2.3.00x5b4acL,2.1.00x5b4acL,1
2.11.00xe34b4L,2.20.00x52b340L,-1
3.81.00x815ed42L,3.86.00x8164a70L,1
2.0.00x145c0L,2.16.00x54c0c4L,-1
3.4.00x5a44c0L,3.44.00x5820f0L,1
3.57.00x120df8L,2.20.00x52ec30L,-1
3.43.00x517600L,3.90.00x4e6420L,1
2.16.00x61c4e0L,2.0.00x1577cL,-1
2.22.00x480adcL,2.23.00x480adcL,1
3.46.00x473b60L,2.1.00x15b1e4L,-1
3.50.00xac9b4L,3.86.00x80e4bf0L,1
2.0.00x12d3c4L,2.11.00x7d170L,-1
2.1.00x411d4L,2.11.00x411d4L,1
2.10.00xc6318L,2.10.00x95dd0L,-1
2.19.00x4af870L,2.18.00x4af870L,1
2.22.00x549888L,2.21.00x573b50L,-1
2.16.00x4380acL,2.19.00x4380acL,1
2.10.00xba970L,2.1.00x85b80L,-1
3.56.00x19c490L,3.36.00x816fe45L,1
2.23.00x5e9e58L,3.87.00x807f430L,-1
2.16.00x573b50L,2.21.00x573b50L,1
2.9.00x19638cL,2.10.00x4b920L,-1
2.11.00x60328L,2.8.00x60328L,1
2.3.00x352f4L,3.3.00xd2b74L,-1
3.43.00x521fb0L,3.16.00x603238L,1
2.20.00x59144cL,2.1.00x9fb10L,-1
3.0.00x13deccL,3.47.00x4e35c0L,1
2.1.00xb19c0L,2.21.00x545668L,-1
3.36.00x818a183L,3.20.00x663b30L,1
2.8.00x4eac0L,2.19.00x4442d0L,-1
3.15.00x4b4da0L,3.32.00x81120dbL,1
2.22.00x570044L,2.22.00x44fa00L,-1
3.90.00x4b6e10L,3.87.00x81135e0L,1
3.84.00x81bf674L,2.16.00x5023b8L,-1
3.37.00x811a13fL,3.0.00x167c20L,1
2.17.00x4a16ccL,2.22.00x56c308L,-1
2.3.00xdf588L,2.9.00xdf588L,1
2.11.00x7d170L,2.23.00x501e74L,-1
3.17.00x564264L,3.23.00x5850d8L,1
2.3.00x13fac8L,2.8.00x105f0L,-1
2.18.00x4acdc0L,2.19.00x4acdc0L,1
2.2.00x168274L,2.16.00x462160L,-1
2.23.00x446cd8L,2.22.00x446cd8L,1
2.8.00xc62c0L,2.17.00x538ae8L,-1
3.35.00x8057310L,3.84.00x805c06bL,1
2.18.00x547e38L,2.21.00x5ef38cL,-1
2.11.00x1ad44L,2.0.00x1ad44L,1
2.0.00x56478L,2.9.00x596b0L,-1
3.16.00x6015f4L,3.37.00x8128876L,1
2.1.00x18e2ecL,2.22.00x4a6034L,-1
2.21.00x5e0ee0L,2.20.00x5e0ee0L,1
2.20.00x60e108L,2.8.00xa270cL,-1
3.47.00x4c4e40L,3.82.00x80ec060L,1
2.22.00x4ff3acL,2.3.00x1966b8L,-1
2.11.00x11230L,2.10.00x11230L,1
2.1.00x17685cL,3.95.00x4d4f00L,-1
3.43.00x534680L,3.16.00x622dd8L,1
2.1.00x143f0cL,2.19.00x5030e4L,-1
2.17.00x5016b4L,2.22.00x5016b4L,1
2.17.00x46f3d0L,2.19.00x607418L,-1
3.88.00x53f929L,3.95.00x51f2d0L,1
2.20.00x5894c4L,2.8.00x857a4L,-1
3.22.00x55bce0L,3.8.00x1a0310L,1
3.6.00x4642d0L,2.11.00xe4820L,-1
2.18.00x44d6d0L,2.17.00x44d6d0L,1
2.23.00x4b1b28L,2.0.00x4aab4L,-1
3.15.00x468a88L,3.18.00x4995ccL,1
2.22.00x5701a4L,2.17.00x5a632cL,-1
3.16.00x68b410L,3.9.00x138b68L,1
2.9.00x144868L,2.8.00x48350L,-1
3.95.00x4f1e20L,3.80.00x8133c4fL,1
2.1.00xa25e8L,2.16.00x4a4b70L,-1
3.19.00x5e58b0L,3.88.00x593bb8L,1
2.22.00x549b90L,2.23.00x5f88f4L,-1
2.22.00x4dc478L,2.23.00x4dc478L,1
2.18.00x4eec80L,2.22.00x5498dcL,-1
3.13.00x532210L,3.89.00x5816a0L,1
2.17.00x582d08L,2.9.00x16cc4L,-1
3.14.00x510998L,3.3.00x15b70cL,1
2.23.00x607970L,2.11.00xc2898L,-1
2.16.00x462ae0L,2.17.00x462ae0L,1
3.38.00x8162110L,2.17.00x60854cL,-1
3.15.00x5224d8L,3.33.00x812eca2L,1
2.3.00x82200L,2.8.00x1f6d64L,-1
3.47.00x5571c0L,3.48.00x1c1bd0L,1
2.16.00x465254L,2.10.00x31aacL,-1
2.9.00x10d90L,2.10.00x10d90L,1
3.90.00x481a60L,2.21.00x57cb44L,-1
3.47.00x522470L,3.90.00x4ed600L,1
2.10.00x91140L,2.8.00x1a9244L,-1
3.80.00x80acac8L,3.4.00x480bbcL,1
2.0.00x14978cL,2.21.00x520abcL,-1
3.0.00x131108L,3.50.00xc0fd4L,1
2.21.00x4f66fcL,2.22.00x5701a4L,-1
3.93.00x53e2ebL,3.13.00x53c2b8L,1
2.16.00x653f88L,2.0.00x182f3cL,-1
2.21.00x502120L,2.22.00x502120L,1
3.22.00x4f71c0L,2.3.00x1315fcL,-1
3.12.00x4b0c54L,3.0.00xc6438L,1
2.8.00xa7e18L,2.18.00x540adcL,-1
3.45.00x5007d9L,3.95.00x540cf0L,1
2.8.00x1d09ecL,2.20.00x57ccd0L,-1
3.45.00x504022L,3.88.00x568a0bL,1
3.50.00x115db0L,2.18.00x5ab140L,-1
2.23.00x4b1484L,2.22.00x4b1484L,1
2.23.00x5e1a3cL,2.19.00x600644L,-1
3.10.00x7b1b0L,3.42.00x476cf0L,1
2.9.00x84ce8L,2.10.00x2b158L,-1
2.19.00x4d5f78L,2.18.00x4d5f78L,1
2.23.00x58dfbcL,2.18.00x4a1070L,-1
2.16.00x465254L,2.20.00x465254L,1
2.20.00x4fef3cL,2.8.00x1c7914L,-1
3.33.00x80bc759L,3.2.00x7b664L,1
2.22.00x4f9becL,2.18.00x5e8d70L,-1
2.23.00x5333c4L,2.17.00x5333c4L,1
2.9.00x2f550L,3.50.00x3d078L,-1
2.3.00x5b4acL,2.1.00x5b4acL,1
2.0.00x5642cL,2.20.00x4e6e50L,-1
3.2.00x1174b8L,3.9.00x121f20L,1
2.20.00x446710L,2.0.00x1c6718L,-1
3.59.00x171f9cL,3.39.00x81bb1a0L,1
2.0.00x2b888L,2.20.00x4ba6b0L,-1
2.23.00x480adcL,2.22.00x480adcL,1
3.21.00x502038L,2.16.00x539294L,-1
3.41.00x4eb28aL,3.13.00x4e4a04L,1
2.1.00xdee38L,2.2.00x2e668L,-1
2.16.00x49fdc0L,2.22.00x49fdc0L,1
2.3.00x8aea8L,2.22.00x514f0cL,-1
2.20.00x437bc0L,2.21.00x437bc0L,1
2.19.00x53adb0L,2.9.00x10d90L,-1
2.22.00x4a61a4L,2.23.00x4a61a4L,1
2.10.00x1f504L,2.8.00x199c2cL,-1
2.18.00x4bdea0L,2.19.00x4bdea0L,1
2.20.00x561f68L,2.2.00x12f8e4L,-1
3.10.00x102b0cL,3.57.00x10c970L,1
2.18.00x561e40L,3.13.00x4d2640L,-1
3.82.00x80b90d0L,3.87.00x80c37f0L,1
2.18.00x5e2ba8L,2.1.00x13b840L,-1
3.49.00xd66e8L,3.51.00xed02cL,1
2.11.00x559ccL,2.16.00x509a54L,-1
2.18.00x4e1f3cL,2.19.00x4e1f3cL,1
2.21.00x5e4620L,2.22.00x56a004L,-1
3.35.00x8166a50L,3.81.00x812e54fL,1
2.10.00xc735cL,2.19.00x4c4544L,-1
2.18.00x4aa300L,2.19.00x4aa300L,1
2.21.00x4b6150L,3.50.00x137a78L,-1
3.95.00x583e90L,3.50.00x13deb8L,1
2.11.00xdd6c8L,2.16.00x5f8a2cL,-1
3.34.00x81304a0L,3.59.00x1205d4L,1
2.19.00x5f2bb4L,2.0.00x124330L,-1
3.50.00x9b0dcL,3.45.00x4913dcL,1
2.20.00x65133cL,2.21.00x59eb78L,-1
2.19.00x4deeb0L,2.18.00x4deeb0L,1
2.17.00x578934L,2.21.00x438b90L,-1
2.19.00x45b2f0L,2.17.00x45b2f0L,1
2.21.00x57de90L,2.22.00x5d28d8L,-1
2.18.00x4ab500L,2.19.00x4ab500L,1
2.0.00x145950L,3.38.00x8162490L,-1
2.23.00x4b5680L,2.22.00x4b5680L,1
2.8.00x32ea0L,2.1.00xdee38L,-1
3.57.00x88c10L,3.13.00x47521cL,1
2.16.00x512aa0L,2.10.00x4b920L,-1
3.8.00x17a4a8L,3.36.00x815651dL,1
2.8.00x29928L,2.0.00x139d04L,-1
3.95.00x50ee90L,3.12.00x54eb24L,1
2.17.00x561414L,2.23.00x602ee8L,-1
2.19.00x46f048L,2.18.00x46f048L,1
2.16.00x65f1a8L,2.0.00x18aa28L,-1
2.18.00x4a1070L,2.19.00x4a1070L,1
2.8.00x1053e0L,3.6.00x53d328L,-1
3.39.00x8130420L,3.14.00x4b8c28L,1
2.19.00x50dcfcL,2.19.00x56ecfcL,-1
3.84.00x811c408L,3.41.00x4b4a8cL,1
2.10.00x43144L,3.21.00x569d88L,-1
2.18.00x474730L,2.19.00x474730L,1
2.8.00x1c40f4L,2.0.00x9b528L,-1
2.23.00x44fcc0L,2.22.00x44fcc0L,1
3.20.00x6ce230L,2.0.00x1044c8L,-1
2.17.00x4745a0L,2.20.00x4745a0L,1
2.11.00x1ae210L,2.17.00x51a334L,-1
2.18.00x4aeed0L,2.19.00x4aeed0L,1
2.1.00x3fcb8L,2.20.00x53fde0L,-1
2.16.00x480d60L,2.20.00x480d60L,1
2.1.00xc6070L,3.12.00x49af7cL,-1
2.8.00x14bc70L,2.11.00x14bc70L,1
2.1.00xca450L,2.22.00x5e3dd4L,-1
2.22.00x479ec8L,2.23.00x479ec8L,1
2.8.00x158f08L,2.20.00x4fc158L,-1
2.21.00x577078L,2.23.00x577078L,1
3.82.00x817e3b0L,2.1.00x22914L,-1
2.18.00x4c6d10L,2.19.00x4c6d10L,1
2.21.00x545070L,2.10.00xb5aa8L,-1
3.90.00x4e1c20L,3.16.00x5e8afcL,1
2.10.00x53100L,2.16.00x446760L,-1
3.15.00x434788L,3.21.00x466370L,1
2.23.00x4ff470L,2.2.00x1896dcL,-1
2.19.00x4da120L,2.18.00x4da120L,1
2.16.00x5deec4L,2.1.00x12b288L,-1
3.23.00x5b2fbcL,3.83.00x8183460L,1
3.46.00x4ece60L,2.21.00x59d498L,-1
3.95.00x4a5cf0L,3.22.00x4d0a80L,1
2.20.00x58ed44L,2.0.00x18e3f0L,-1
3.58.00x118fe8L,3.35.00x8195980L,1
3.32.00x81bdef5L,2.17.00x499fe0L,-1
2.18.00x499dc4L,2.19.00x499dc4L,1
2.16.00x5deec4L,2.22.00x54a280L,-1
3.10.00x109c20L,3.40.00x564c00L,1
2.1.00x1304dcL,3.83.00x81dc800L,-1
3.33.00x8149796L,3.94.00x50ca30L,1
2.0.00xb9cacL,2.8.00x13b0b0L,-1
2.17.00x43f470L,2.18.00x43f470L,1
2.0.00xdf884L,2.10.00x52048L,-1
2.19.00x563a3cL,2.16.00x563a3cL,1
2.21.00x545668L,2.21.00x4ae180L,-1
3.16.00x5b1f6cL,3.38.00x8108c50L,1
2.0.00x1e3980L,2.0.00x55e94L,-1
2.22.00x48af10L,2.23.00x48af10L,1
2.10.00x14b60L,2.22.00x5bf460L,-1
2.17.00x4742e4L,2.21.00x4742e4L,1
2.0.00x1b1a60L,2.10.00xba970L,-1
2.19.00x46277cL,2.18.00x46277cL,1
2.17.00x49fd40L,2.10.00x109c98L,-1
3.59.00xdb208L,3.4.00x51a864L,1
2.22.00x5eef04L,2.20.00x59144cL,-1
2.23.00x514b70L,2.19.00x514b70L,1
2.8.00x45e54L,2.22.00x5e8af8L,-1
2.17.00x4a1b20L,2.21.00x4a1b20L,1
2.11.00x4be30L,2.16.00x5c8448L,-1
3.90.00x517360L,3.34.00x8159a10L,1
2.11.00x86d30L,2.18.00x5757acL,-1
3.94.00x52eb30L,3.59.00x1704c4L,1
2.2.00x4d1b0L,3.39.00x8118c30L,-1
2.17.00x4619b0L,2.18.00x4619b0L,1
2.19.00x577a94L,2.17.00x46f53cL,-1
3.47.00x582890L,3.19.00x5feb84L,1
3.94.00x439f10L,2.0.00x10f27cL,-1
2.17.00x44ff58L,2.18.00x44ff58L,1
2.23.00x596060L,2.23.00x4a481cL,-1
3.37.00x812493bL,3.41.00x4e4721L,1
2.9.00x177ca8L,2.23.00x460210L,-1
2.20.00x566c90L,2.19.00x566c90L,1
2.9.00x11c088L,2.17.00x51a334L,-1
3.1.00xa1ea8L,3.83.00x80e63f0L,1
2.18.00x5992e4L,2.0.00x1a6b78L,-1
2.19.00x49b68cL,2.18.00x49b68cL,1
2.3.00x126540L,2.11.00xa7910L,-1
2.3.00xa347cL,2.0.00xa347cL,1
2.19.00x606098L,2.11.00x11ddbcL,-1
